urn:cts:greekLit:tlg0012.tlg001:9.548,1
urn:cts:greekLit:tlg0012.tlg001:9.406,1
urn:cts:greekLit:tlg0012.tlg001:9.638,1
urn:cts:greekLit:tlg0012.tlg001:9.489,1
urn:cts:greekLit:tlg0012.tlg001:9.63,1
urn:cts:greekLit:tlg0012.tlg001:9.297,1
urn:cts:greekLit:tlg0012.tlg001:9.425,1
urn:cts:greekLit:tlg0012.tlg001:9.520,1
urn:cts:greekLit:tlg0012.tlg001:9.354,1
urn:cts:greekLit:tlg0012.tlg001:9.529,1
urn:cts:greekLit:tlg0012.tlg001:9.366,1
urn:cts:greekLit:tlg0012.tlg001:9.372,1
urn:cts:greekLit:tlg0012.tlg001:9.202,1
urn:cts:greekLit:tlg0012.tlg001:9.238,1
urn:cts:greekLit:tlg0012.tlg001:9.300,1
urn:cts:greekLit:tlg0012.tlg001:9.678,1
urn:cts:greekLit:tlg0012.tlg001:9.664,1
urn:cts:greekLit:tlg0012.tlg001:9.224,1
urn:cts:greekLit:tlg0012.tlg001:9.2,1
urn:cts:greekLit:tlg0012.tlg001:9.556,1
urn:cts:greekLit:tlg0012.tlg001:9.383,1
urn:cts:greekLit:tlg0012.tlg001:9.137,1
urn:cts:greekLit:tlg0012.tlg001:9.653,1
urn:cts:greekLit:tlg0012.tlg001:9.617,1
urn:cts:greekLit:tlg0012.tlg001:9.339,1
urn:cts:greekLit:tlg0012.tlg001:9.376,1
urn:cts:greekLit:tlg0012.tlg001:9.148,1
urn:cts:greekLit:tlg0012.tlg001:9.509,1
urn:cts:greekLit:tlg0012.tlg001:9.686,1
urn:cts:greekLit:tlg0012.tlg001:9.371,1
urn:cts:greekLit:tlg0012.tlg001:9.398,1
urn:cts:greekLit:tlg0012.tlg001:9.15,1
urn:cts:greekLit:tlg0012.tlg001:9.220,1
urn:cts:greekLit:tlg0012.tlg001:9.393,1
urn:cts:greekLit:tlg0012.tlg001:9.133,1
urn:cts:greekLit:tlg0012.tlg001:9.57,1
urn:cts:greekLit:tlg0012.tlg001:9.447,1
urn:cts:greekLit:tlg0012.tlg001:9.102,1
urn:cts:greekLit:tlg0012.tlg001:9.159,1
urn:cts:greekLit:tlg0012.tlg001:9.661,1
urn:cts:greekLit:tlg0012.tlg001:9.593,1
urn:cts:greekLit:tlg0012.tlg001:9.71,1
urn:cts:greekLit:tlg0012.tlg001:9.321,1
urn:cts:greekLit:tlg0012.tlg001:9.37,1
urn:cts:greekLit:tlg0012.tlg001:9.19,1
urn:cts:greekLit:tlg0012.tlg001:9.505,1
urn:cts:greekLit:tlg0012.tlg001:9.420,1
urn:cts:greekLit:tlg0012.tlg001:9.43,1
urn:cts:greekLit:tlg0012.tlg001:9.88,1
urn:cts:greekLit:tlg0012.tlg001:9.532,1
urn:cts:greekLit:tlg0012.tlg001:9.271,1
urn:cts:greekLit:tlg0012.tlg001:9.UNRECORDED,1
urn:cts:greekLit:tlg0012.tlg001:9.614,1
urn:cts:greekLit:tlg0012.tlg001:9.379,1
urn:cts:greekLit:tlg0012.tlg001:9.66,1
urn:cts:greekLit:tlg0012.tlg001:9.252,1
urn:cts:greekLit:tlg0012.tlg001:9.226,1
urn:cts:greekLit:tlg0012.tlg001:9.203,1
urn:cts:greekLit:tlg0012.tlg001:9.470,1
urn:cts:greekLit:tlg0012.tlg001:9.99,1
urn:cts:greekLit:tlg0012.tlg001:9.44,1
urn:cts:greekLit:tlg0012.tlg001:9.256,1
urn:cts:greekLit:tlg0012.tlg001:9.73,1
urn:cts:greekLit:tlg0012.tlg001:9.249,1
urn:cts:greekLit:tlg0012.tlg001:9.327,1
urn:cts:greekLit:tlg0012.tlg001:9.457,1
urn:cts:greekLit:tlg0012.tlg001:9.586,1
urn:cts:greekLit:tlg0012.tlg001:9.110,1
urn:cts:greekLit:tlg0012.tlg001:9.349,1
urn:cts:greekLit:tlg0012.tlg001:9.575,1
urn:cts:greekLit:tlg0012.tlg001:9.375,1
urn:cts:greekLit:tlg0012.tlg001:9.431,1
urn:cts:greekLit:tlg0012.tlg001:9.698,1
urn:cts:greekLit:tlg0012.tlg001:9.516,1
urn:cts:greekLit:tlg0012.tlg001:9.55,1
urn:cts:greekLit:tlg0012.tlg001:9.482,1
urn:cts:greekLit:tlg0012.tlg001:9.187,1
urn:cts:greekLit:tlg0012.tlg001:9.147,1
urn:cts:greekLit:tlg0012.tlg001:9.700,1
urn:cts:greekLit:tlg0012.tlg001:9.18,1
urn:cts:greekLit:tlg0012.tlg001:9.3,1
urn:cts:greekLit:tlg0012.tlg001:9.542,1
urn:cts:greekLit:tlg0012.tlg001:9.446,1
urn:cts:greekLit:tlg0012.tlg001:9.481,1
urn:cts:greekLit:tlg0012.tlg001:9.109,1
urn:cts:greekLit:tlg0012.tlg001:9.36,1
urn:cts:greekLit:tlg0012.tlg001:9.338,1
urn:cts:greekLit:tlg0012.tlg001:9.494,1
urn:cts:greekLit:tlg0012.tlg001:9.401,1
urn:cts:greekLit:tlg0012.tlg001:9.367,1
urn:cts:greekLit:tlg0012.tlg001:9.464,1
urn:cts:greekLit:tlg0012.tlg001:9.656,1
urn:cts:greekLit:tlg0012.tlg001:9.417,1
urn:cts:greekLit:tlg0012.tlg001:9.236,1
urn:cts:greekLit:tlg0012.tlg001:9.598,1
urn:cts:greekLit:tlg0012.tlg001:9.61,1
urn:cts:greekLit:tlg0012.tlg001:9.240,1
